// Melia
// Database file
// 
// This file is mostly for reference, as the client controls which
// abilities appear as learnable, and under which conditions.
// 
// Values: category, jobId, abilityId, [name], maxLevel, [price, time | priceTime], unlock
//---------------------------------------------------------------------------

[
// Warrior
//---------------------------------------------------------------------------
{ category: "Warrior", jobId: 1001, abilityId: 10000, name: "Weapon Swap", maxLevel: 1, price: 100, time: 1, unlock: 'UNLOCK_ABIL_CIRCLE("Char1_1", 2)' },
{ category: "Warrior", jobId: 1001, abilityId: 10012, name: "Cloth Mastery: Magic", maxLevel: 50, priceTime: 'ABIL_MASTERY_PRICE', unlock: '' },
{ category: "Warrior", jobId: 1001, abilityId: 10013, name: "Leather Mastery: Dexterity", maxLevel: 50, priceTime: 'ABIL_MASTERY_PRICE', unlock: '' },
{ category: "Warrior", jobId: 1001, abilityId: 10014, name: "Plate Mastery: Defense", maxLevel: 50, priceTime: 'ABIL_MASTERY_PRICE', unlock: '' },
{ category: "Thaumaturge", jobId: 2010, abilityId: 206001, name: "Swell Left Arm: Enhance", maxLevel: 50, priceTime: 'ABIL_4RANK_BUFF_PRICE', unlock: 'UNLOCK_ABIL_SKILL("Thaumaturge_SwellLeftArm", 3)' },
{ category: "Thaumaturge", jobId: 2010, abilityId: 206002, name: "Swell Right Arm: Enhance", maxLevel: 50, priceTime: 'ABIL_5RANK_BUFF_PRICE', unlock: 'UNLOCK_ABIL_SKILL("Thaumaturge_SwellRightArm", 3)' },
{ category: "Thaumaturge", jobId: 2010, abilityId: 206003, name: "Swell Brain: Enhance", maxLevel: 50, priceTime: 'ABIL_6RANK_BUFF_PRICE', unlock: 'UNLOCK_ABIL_SKILL("Thaumaturge_SwellBrain", 3)' },
{ category: "Thaumaturge", jobId: 2010, abilityId: 206004, name: "Swell Body: Decreased Movement Speed", maxLevel: 3, priceTime: 'ABIL_4RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_10", 1)' },
{ category: "Thaumaturge", jobId: 2010, abilityId: 206005, name: "Shrink Body: Increased Movement Speed", maxLevel: 3, priceTime: 'ABIL_4RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_10", 1)' },
{ category: "Thaumaturge", jobId: 2010, abilityId: 206006, name: "Swell Body: Additional Damage", maxLevel: 3, priceTime: 'ABIL_4RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_10", 1)' },
{ category: "Thaumaturge", jobId: 2010, abilityId: 206007, name: "Shrink Body: Additional Damage", maxLevel: 3, priceTime: 'ABIL_4RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_10", 1)' },
{ category: "Thaumaturge", jobId: 2010, abilityId: 206008, name: "Swell Left Arm: Shrink Size Speciality", maxLevel: 4, priceTime: 'ABIL_4RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_SKILL("Thaumaturge_ShrinkBody", 2)' },
{ category: "Thaumaturge", jobId: 2010, abilityId: 206009, name: "Swell Left Arm: Swell Body Speciality", maxLevel: 4, priceTime: 'ABIL_4RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_SKILL("Thaumaturge_SwellBody", 2)' },
{ category: "Thaumaturge", jobId: 2010, abilityId: 206010, name: "Swell Right Arm: Swiftness", maxLevel: 4, priceTime: 'ABIL_5RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_10", 2)' },
{ category: "Thaumaturge", jobId: 2010, abilityId: 206011, name: "Transpose: Equilibrium", maxLevel: 1, priceTime: 'ABIL_4RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_10", 1)' },
{ category: "Thaumaturge", jobId: 2010, abilityId: 206013, name: "Swell Brain: Fast Operation", maxLevel: 50, priceTime: 'ABIL_6RANK_BUFF_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_10", 3)' },
{ category: "Thaumaturge", jobId: 2010, abilityId: 206014, name: "Swell Left Arm: Summons", maxLevel: 10, priceTime: 'ABIL_4RANK_BUFF_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_10", 1)' },
{ category: "Thaumaturge", jobId: 2010, abilityId: 206015, name: "Swell Right Arm: Summons", maxLevel: 10, priceTime: 'ABIL_5RANK_BUFF_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_10", 2)' },

// Elementalist
//---------------------------------------------------------------------------
{ category: "Elementalist", jobId: 2011, abilityId: 207001, name: "Prominence: Enhance", maxLevel: 100, priceTime: 'ABIL_4RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_11", 1)' },
{ category: "Elementalist", jobId: 2011, abilityId: 207004, name: "Hail: Enhance", maxLevel: 100, priceTime: 'ABIL_4RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_11", 1)' },
{ category: "Elementalist", jobId: 2011, abilityId: 207007, name: "Electrocute: Enhance", maxLevel: 100, priceTime: 'ABIL_4RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_11", 1)' },
{ category: "Elementalist", jobId: 2011, abilityId: 207010, name: "Meteor: Enhance", maxLevel: 100, priceTime: 'ABIL_6RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_11", 3)' },
{ category: "Elementalist", jobId: 2011, abilityId: 207013, name: "Stone Curse: Increased Petrification", maxLevel: 3, priceTime: 'ABIL_5RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_11", 2)' },
{ category: "Elementalist", jobId: 2011, abilityId: 207014, name: "Prominence: Prominence Wandering", maxLevel: 1, priceTime: 'ABIL_4RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_11", 1)' },
{ category: "Elementalist", jobId: 2011, abilityId: 207015, name: "Hail: Freeze", maxLevel: 5, priceTime: 'ABIL_5RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_11", 2)' },
{ category: "Elementalist", jobId: 2011, abilityId: 207017, name: "Elementalist: Resistance", maxLevel: 5, priceTime: 'ABIL_4RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_11", 1)' },
{ category: "Elementalist", jobId: 2011, abilityId: 207018, name: "Fire Property: Explosion", maxLevel: 1, priceTime: 'ABIL_4RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_2", 2)' },
{ category: "Elementalist", jobId: 2011, abilityId: 207019, name: "Ice Property: Slow", maxLevel: 1, priceTime: 'ABIL_4RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_3", 2)' },
{ category: "Elementalist", jobId: 2011, abilityId: 207022, name: "Freezing Sphere: Enhance", maxLevel: 100, priceTime: 'ABIL_5RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_11", 2)' },
{ category: "Elementalist", jobId: 2011, abilityId: 207024, name: "Prominence: Additional Summon", maxLevel: 4, priceTime: 'ABIL_6RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_11", 3)' },
{ category: "Elementalist", jobId: 2011, abilityId: 207025, name: "Storm Dust: Enhance", maxLevel: 100, priceTime: 'ABIL_5RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_11", 2)' },
{ category: "Elementalist", jobId: 2011, abilityId: 207026, name: "Storm Dust: Slow", maxLevel: 5, priceTime: 'ABIL_5RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_11", 2)' },
{ category: "Elementalist", jobId: 2011, abilityId: 207027, name: "Storm Dust: Second Storm", maxLevel: 2, priceTime: 'ABIL_6RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_11", 3)' },
{ category: "Elementalist", jobId: 2011, abilityId: 207028, name: "Meteor: Flame Ground", maxLevel: 1, priceTime: 'ABIL_6RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_11", 3)' },

// Sage
//---------------------------------------------------------------------------
{ category: "Sage", jobId: 2014, abilityId: 216001, name: "Portal: Extra Slots", maxLevel: 3, priceTime: 'ABIL_8RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_14", 1)' },
{ category: "Sage", jobId: 2014, abilityId: 216002, name: "Micro Dimension: Enhance", maxLevel: 100, priceTime: 'ABIL_8RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_14", 1)' },
{ category: "Sage", jobId: 2014, abilityId: 216003, name: "Ultimate Dimension: Enhance", maxLevel: 100, priceTime: 'ABIL_8RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_14", 1)' },
{ category: "Sage", jobId: 2014, abilityId: 216004, name: "Ultimate Dimension: Confusion", maxLevel: 5, priceTime: 'ABIL_8RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_14", 1)' },
{ category: "Sage", jobId: 2014, abilityId: 216005, name: "Blink: Duration", maxLevel: 5, priceTime: 'ABIL_8RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_14", 1)' },
{ category: "Sage", jobId: 2014, abilityId: 216008, name: "Micro Dimension: Duplicate", maxLevel: 1, priceTime: 'ABIL_SAGE8_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_14", 1)' },
{ category: "Sage", jobId: 2014, abilityId: 216009, name: "Ultimate Dimension: Enlarged Magic Circle", maxLevel: 1, priceTime: 'ABIL_SAGE9_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_14", 1)' },
{ category: "Sage", jobId: 2014, abilityId: 216010, name: "Dimension Compression: Enhance", maxLevel: 100, priceTime: 'ABIL_9RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_14", 2)' },
{ category: "Sage", jobId: 2014, abilityId: 216011, name: "Micro Dimension: After Effects", maxLevel: 1, priceTime: 'ABIL_9RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_14", 2)' },
{ category: "Sage", jobId: 2014, abilityId: 216012, name: "Ultimate Dimension: After Effects", maxLevel: 5, priceTime: 'ABIL_9RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_14", 2)' },

// Warlock
//---------------------------------------------------------------------------
{ category: "Warlock", jobId: 2015, abilityId: 212001, name: "Warlock: Dark Attack", maxLevel: 10, priceTime: 'ABIL_7RANK_BUFF_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_15", 1)' },
{ category: "Warlock", jobId: 2015, abilityId: 212002, name: "Pole of Agony: Enhance", maxLevel: 100, priceTime: 'ABIL_7RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_15", 1)' },
{ category: "Warlock", jobId: 2015, abilityId: 212003, name: "Pole of Agony: Duration", maxLevel: 5, priceTime: 'ABIL_7RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_15", 1)' },
{ category: "Warlock", jobId: 2015, abilityId: 212005, name: "Invocation: Deliver", maxLevel: 3, priceTime: 'ABIL_7RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_SKILL("Warlock_Invocation", 5)' },
{ category: "Warlock", jobId: 2015, abilityId: 212007, name: "Dark Theurge: Enhance", maxLevel: 100, priceTime: 'ABIL_7RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_15", 1)' },
{ category: "Warlock", jobId: 2015, abilityId: 212008, name: "Dark Theurge: Blind", maxLevel: 5, priceTime: 'ABIL_7RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_15", 1)' },
{ category: "Warlock", jobId: 2015, abilityId: 212009, name: "Mastema: Enhance", maxLevel: 100, priceTime: 'ABIL_7RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_15", 1)' },
{ category: "Warlock", jobId: 2015, abilityId: 212010, name: "Mastema: Reduced Threat", maxLevel: 10, priceTime: 'ABIL_7RANK_BUFF_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_15", 1)' },
{ category: "Warlock", jobId: 2015, abilityId: 212011, name: "Pole of Agony: Maintain", maxLevel: 4, priceTime: 'ABIL_7RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_15", 1)' },
{ category: "Warlock", jobId: 2015, abilityId: 212012, name: "Invocation: Duration", maxLevel: 5, priceTime: 'ABIL_8RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_15", 2)' },
{ category: "Warlock", jobId: 2015, abilityId: 212013, name: "Mastema: Phantom Pain", maxLevel: 5, priceTime: 'ABIL_8RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_15", 2)' },
{ category: "Warlock", jobId: 2015, abilityId: 212014, name: "Invocation: Demon Spirit", maxLevel: 30, priceTime: 'ABIL_WARLOCK14_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_15", 2)' },
{ category: "Warlock", jobId: 2015, abilityId: 212015, name: "Demon Scratch: Enhance", maxLevel: 100, priceTime: 'ABIL_9RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_15", 3)' },
{ category: "Warlock", jobId: 2015, abilityId: 212016, name: "Dark Theurge: Anguish", maxLevel: 5, priceTime: 'ABIL_7RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_15", 1)' },
{ category: "Warlock", jobId: 2015, abilityId: 212017, name: "Darkness Fear", maxLevel: 1, priceTime: 'ABIL_9RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_15", 3)' },
{ category: "Warlock", jobId: 2015, abilityId: 212018, name: "Dark Theurge: Tough Evil Spirit", maxLevel: 1, priceTime: 'ABIL_9RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_15", 3)' },

// Featherfoot
//---------------------------------------------------------------------------
{ category: "Featherfoot", jobId: 2016, abilityId: 213001, name: "Blood Sucking: HP Supply Enhance", maxLevel: 100, priceTime: 'ABIL_FEATHERFOOTBLOOD_PRICE', unlock: 'UNLOCK_ABIL_SKILL("Featherfoot_BloodSucking", 3)' },
{ category: "Featherfoot", jobId: 2016, abilityId: 213003, name: "Blood Bath: Enhance", maxLevel: 100, priceTime: 'ABIL_7RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_16", 1)' },
{ category: "Featherfoot", jobId: 2016, abilityId: 213004, name: "Blood Sucking: Enhance", maxLevel: 100, priceTime: 'ABIL_7RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_16", 1)' },
{ category: "Featherfoot", jobId: 2016, abilityId: 213005, name: "Bone Pointing: Enhance", maxLevel: 100, priceTime: 'ABIL_7RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_16", 1)' },
{ category: "Featherfoot", jobId: 2016, abilityId: 213006, name: "Bone Pointing: Summon Time", maxLevel: 5, priceTime: 'ABIL_7RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_16", 1)' },
{ category: "Featherfoot", jobId: 2016, abilityId: 213007, name: "Ngadhundi: Enhance", maxLevel: 100, priceTime: 'ABIL_7RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_16", 1)' },
{ category: "Featherfoot", jobId: 2016, abilityId: 213008, name: "Kurdaitcha: Enhance", maxLevel: 3, priceTime: 'ABIL_7RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_16", 1)' },
{ category: "Featherfoot", jobId: 2016, abilityId: 213010, name: "Featherfoot: Increased Recovery", maxLevel: 10, priceTime: 'ABIL_FEATHERFOOTREGENERATE_PRICE', unlock: 'UNLOCK_FEATHERFOOT_BLOOD("", 1)' },
{ category: "Featherfoot", jobId: 2016, abilityId: 213011, name: "Kundela Slash: Enhance", maxLevel: 100, priceTime: 'ABIL_8RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_16", 2)' },
{ category: "Featherfoot", jobId: 2016, abilityId: 213012, name: "Blood Curse: Limit", maxLevel: 1, priceTime: 'ABIL_8RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_16", 2)' },
{ category: "Featherfoot", jobId: 2016, abilityId: 213013, name: "Bone Pointing: Repeated Hits", maxLevel: 1, priceTime: 'ABIL_8RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_16", 2)' },
{ category: "Featherfoot", jobId: 2016, abilityId: 213014, name: "Kurdaitcha: Increased Movement Speed", maxLevel: 1, priceTime: 'ABIL_8RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_16", 2)' },
{ category: "Featherfoot", jobId: 2016, abilityId: 213015, name: "Kurdaitcha: Blood's Footprint", maxLevel: 1, priceTime: 'ABIL_9RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_16", 3)' },
{ category: "Featherfoot", jobId: 2016, abilityId: 213016, name: "Blood Curse: Drop of Blood", maxLevel: 1, priceTime: 'ABIL_9RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_16", 3)' },
{ category: "Featherfoot", jobId: 2016, abilityId: 213017, name: "Kundela Slash: Curse of Curses", maxLevel: 1, priceTime: 'ABIL_9RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_16", 3)' },
{ category: "Featherfoot", jobId: 2016, abilityId: 213018, name: "Levitation: Cursed Blood", maxLevel: 3, priceTime: 'ABIL_9RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_16", 3)' },

// RuneCaster
//---------------------------------------------------------------------------
{ category: "RuneCaster", jobId: 2017, abilityId: 214001, name: "Rune Caster: Skilled Casting", maxLevel: 50, priceTime: 'ABIL_UNIQUEMASTERY_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_17", 1)' },
{ category: "RuneCaster", jobId: 2017, abilityId: 214002, name: "Rune of Ice: Slow", maxLevel: 2, priceTime: 'ABIL_6RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_17", 1)' },
{ category: "RuneCaster", jobId: 2017, abilityId: 214003, name: "Rune of Destruction: Enhance", maxLevel: 100, priceTime: 'ABIL_6RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_17", 1)' },
{ category: "RuneCaster", jobId: 2017, abilityId: 214004, name: "Rune of Giants: HP", maxLevel: 5, priceTime: 'ABIL_6RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_17", 1)' },
{ category: "RuneCaster", jobId: 2017, abilityId: 214005, name: "Rune of Justice: Enhance", maxLevel: 100, priceTime: 'ABIL_6RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_17", 1)' },
{ category: "RuneCaster", jobId: 2017, abilityId: 214006, name: "Rune of Protection: Critical Resistance", maxLevel: 5, priceTime: 'ABIL_6RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_17", 1)' },
{ category: "RuneCaster", jobId: 2017, abilityId: 214008, name: "Rune of Destruction: Magic Defense Destruction", maxLevel: 5, priceTime: 'ABIL_6RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_17", 1)' },

// Enchanter
//---------------------------------------------------------------------------
{ category: "Enchanter", jobId: 2018, abilityId: 215001, name: "Craft Enchant Round", maxLevel: 1, priceTime: 'ABIL_8RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_18", 1)' },
{ category: "Enchanter", jobId: 2018, abilityId: 215004, name: "Lightning Hands: Magic Shock", maxLevel: 10, priceTime: 'ABIL_9RANK_BUFF_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_18", 2)' },
{ category: "Enchanter", jobId: 2018, abilityId: 215005, name: "Enchant Lightning: Psychic", maxLevel: 1, priceTime: 'ABIL_9RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char2_18", 2)' },

// Archer
//---------------------------------------------------------------------------
{ category: "Archer", jobId: 3001, abilityId: 10000, name: "Weapon Swap", maxLevel: 1, price: 1, time: 1, unlock: 'UNLOCK_ABIL_CIRCLE("Char3_1", 2)' },
{ category: "Archer", jobId: 3001, abilityId: 301001, name: "Multi Shot: Enhance", maxLevel: 100, priceTime: 'ABIL_1RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char3_1", 1)' },
{ category: "Archer", jobId: 3001, abilityId: 301004, name: "Full Draw: Enhance", maxLevel: 100, priceTime: 'ABIL_1RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char3_1", 1)' },
{ category: "Archer", jobId: 3001, abilityId: 301007, name: "Kneeling Shot: Enhance", maxLevel: 50, priceTime: 'ABIL_2RANK_BUFF_PRICE', unlock: 'UNLOCK_ABIL_SKILL("Archer_Kneelingshot", 3)' },
{ category: "Archer", jobId: 3001, abilityId: 301008, name: "Oblique Shot: Enhance", maxLevel: 100, priceTime: 'ABIL_1RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char3_1", 1)' },
{ category: "Archer", jobId: 3001, abilityId: 301010, name: "Heavy Shot: Enhance", maxLevel: 100, priceTime: 'ABIL_2RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char3_1", 2)' },
{ category: "Archer", jobId: 3001, abilityId: 301012, name: "Twin Arrows: Enhance", maxLevel: 100, priceTime: 'ABIL_3RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char3_1", 3)' },
{ category: "Archer", jobId: 3001, abilityId: 301013, name: "Multi Shot: Critical Rate", maxLevel: 5, priceTime: 'ABIL_1RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char3_1", 1)' },
{ category: "Archer", jobId: 3001, abilityId: 301014, name: "Full Draw : Knockback Distance", maxLevel: 5, priceTime: 'ABIL_1RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char3_1", 1)' },
{ category: "Archer", jobId: 3001, abilityId: 301015, name: "Kneeling Shot: Critical Rate", maxLevel: 5, priceTime: 'ABIL_2RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char3_1", 2)' },
{ category: "Archer", jobId: 3001, abilityId: 301016, name: "Bow Mastery", maxLevel: 5, priceTime: 'ABIL_MASTERY_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char3_1", 1)' },
{ category: "Archer", jobId: 3001, abilityId: 301017, name: "Oblique Shot: Slow", maxLevel: 5, priceTime: 'ABIL_1RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char3_1", 1)' },
{ category: "Archer", jobId: 3001, abilityId: 301018, name: "Swift Step: Critical Rate", maxLevel: 5, priceTime: 'ABIL_2RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char3_1", 2)' },
{ category: "Archer", jobId: 3001, abilityId: 301019, name: "Full Draw: Decreased Defense", maxLevel: 5, priceTime: 'ABIL_1RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char3_1", 1)' },
{ category: "Archer", jobId: 3001, abilityId: 301021, name: "Crossbow Mastery", maxLevel: 5, priceTime: 'ABIL_MASTERY_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char3_1", 1)' },
{ category: "Archer", jobId: 3001, abilityId: 301022, name: "Swift Step: Including Party Members", maxLevel: 1, priceTime: 'ABIL_1RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char3_1", 1)' },

// Hunter
//---------------------------------------------------------------------------
{ category: "Hunter", jobId: 3002, abilityId: 10019, name: "Companion Mastery: Tenacity", maxLevel: 5, priceTime: 'ABIL_MASTERY_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char3_2", 1)' },
{ category: "Hunter", jobId: 3002, abilityId: 10020, name: "Companion First Aid", maxLevel: 4, priceTime: 'ABIL_MASTERY_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char3_2", 1)' },
{ category: "Hunter", jobId: 3002, abilityId: 305001, name: "Pointing: Fear", maxLevel: 3, priceTime: 'ABIL_3RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char3_2", 1)' },
{ category: "Hunter", jobId: 3002, abilityId: 305002, name: "Retrieve: Decreased Defense", maxLevel: 5, priceTime: 'ABIL_4RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char3_2", 2)' },
{ category: "Hunter", jobId: 3002, abilityId: 305003, name: "Snatching: Airborne Enemy Damage", maxLevel: 5, priceTime: 'ABIL_3RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char3_2", 1)' },
{ category: "Hunter", jobId: 3002, abilityId: 305004, name: "Praise: Movement Speed", maxLevel: 5, priceTime: 'ABIL_3RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char3_2", 1)' },
{ category: "Hunter", jobId: 3002, abilityId: 305005, name: "Coursing: Mental Breakdown", maxLevel: 3, priceTime: 'ABIL_3RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char3_2", 1)' },
{ category: "Hunter", jobId: 3002, abilityId: 305007, name: "Rush Dog: Stun", maxLevel: 4, priceTime: 'ABIL_3RANK_NORMAL_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char3_2", 1)' },
{ category: "Hunter", jobId: 3002, abilityId: 305008, name: "Coursing: Enhance", maxLevel: 100, priceTime: 'ABIL_3RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char3_2", 1)' },
{ category: "Hunter", jobId: 3002, abilityId: 305009, name: "Snatching: Enhance", maxLevel: 100, priceTime: 'ABIL_3RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char3_2", 1)' },
{ category: "Hunter", jobId: 3002, abilityId: 305010, name: "Rush Dog: Enhance", maxLevel: 100, priceTime: 'ABIL_3RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char3_2", 1)' },
{ category: "Hunter", jobId: 3002, abilityId: 305011, name: "Retrieve: Enhance", maxLevel: 100, priceTime: 'ABIL_3RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char3_2", 2)' },
{ category: "Hunter", jobId: 3002, abilityId: 305012, name: "Train: Ground Companion", maxLevel: 30, priceTime: 'ABIL_3RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char3_2", 1)' },

// QuarrelShooter
//---------------------------------------------------------------------------
{ category: "QuarrelShooter", jobId: 3003, abilityId: 10000, name: "Weapon Swap", maxLevel: 1, price: 1, time: 1, unlock: 'UNLOCK_ABIL_CIRCLE("Char3_3", 1)' },
{ category: "QuarrelShooter", jobId: 3003, abilityId: 303001, name: "Scatter Caltrops: Enhance", maxLevel: 100, priceTime: 'ABIL_2RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char3_3", 1)' },
{ category: "QuarrelShooter", jobId: 3003, abilityId: 303004, name: "Stone Shot: Enhance", maxLevel: 100, priceTime: 'ABIL_2RANK_PRICE', unlock: 'UNLOCK_ABIL_CIRCLE("Char3_3", 1)' },
